ID,NI,CI,HI,WI,NO,DO,HO,WO,HK,WK,HPTOP,HPBOTTOM,WPLEFT,WPRIGHT,HS,WS,HD,WD,GROUP,BIAS
646,1,3,256,256,1,16,128,128,3,3,1,1,1,1,2,2,1,1,1,16
647,1,16,128,128,1,32,128,128,3,3,1,1,1,1,1,1,1,1,1,32
648,1,32,128,128,1,64,128,128,3,3,1,1,1,1,1,1,1,1,1,64
649,1,64,128,128,1,128,64,64,3,3,1,1,1,1,2,2,1,1,1,128
650,1,64,64,64,1,64,64,64,3,3,1,1,1,1,1,1,1,1,1,64
657,1,3,320,320,1,16,160,160,3,3,1,1,1,1,2,2,1,1,1,16
658,1,16,160,160,1,32,160,160,3,3,1,1,1,1,1,1,1,1,1,32
659,1,32,160,160,1,64,160,160,3,3,1,1,1,1,1,1,1,1,1,64
660,1,64,160,160,1,128,80,80,3,3,1,1,1,1,2,2,1,1,1,128
661,1,64,80,80,1,64,80,80,3,3,1,1,1,1,1,1,1,1,1,64
668,1,3,352,352,1,16,176,176,3,3,1,1,1,1,2,2,1,1,1,16
669,1,16,176,176,1,32,176,176,3,3,1,1,1,1,1,1,1,1,1,32
670,1,32,176,176,1,64,176,176,3,3,1,1,1,1,1,1,1,1,1,64
671,1,64,176,176,1,128,88,88,3,3,1,1,1,1,2,2,1,1,1,128
672,1,64,88,88,1,64,88,88,3,3,1,1,1,1,1,1,1,1,1,64
679,1,32,128,128,1,64,64,64,3,3,1,1,1,1,2,2,1,1,1,64
680,1,384,32,32,1,384,16,16,3,3,1,1,1,1,2,2,1,1,1,384
681,1,384,16,16,1,384,16,16,3,3,1,1,1,1,1,1,1,1,1,384
682,1,64,112,112,1,128,56,56,3,3,1,1,1,1,2,2,1,1,1,128
683,1,128,56,56,1,128,56,56,3,3,1,1,1,1,1,1,1,1,1,128
684,1,256,28,28,1,160,28,28,3,3,1,1,1,1,1,1,1,1,1,160
685,1,160,28,28,1,160,28,28,3,3,1,1,1,1,1,1,1,1,1,160
686,1,512,14,14,1,192,14,14,3,3,1,1,1,1,1,1,1,1,1,192
687,1,192,14,14,1,192,14,14,3,3,1,1,1,1,1,1,1,1,1,192
688,1,768,14,14,1,192,14,14,3,3,1,1,1,1,1,1,1,1,1,192
689,1,768,7,7,1,224,7,7,3,3,1,1,1,1,1,1,1,1,1,224
690,1,1024,7,7,1,224,7,7,3,3,1,1,1,1,1,1,1,1,1,224
691,1,47,56,56,1,18,56,56,3,3,1,1,1,1,1,1,1,1,1,18
692,1,52,56,56,1,22,56,56,3,3,1,1,1,1,1,1,1,1,1,22
693,1,64,56,56,1,35,56,56,3,3,1,1,1,1,1,1,1,1,1,35
694,1,85,56,56,1,37,28,28,3,3,1,1,1,1,2,2,1,1,1,37
695,1,107,28,28,1,80,28,28,3,3,1,1,1,1,1,1,1,1,1,80
696,1,120,28,28,1,85,28,28,3,3,1,1,1,1,1,1,1,1,1,85
697,1,125,28,28,1,87,28,28,3,3,1,1,1,1,1,1,1,1,1,87
698,1,198,28,28,1,126,14,14,3,3,1,1,1,1,2,2,1,1,1,126
699,1,255,14,14,1,232,14,14,3,3,1,1,1,1,1,1,1,1,1,232
700,1,256,14,14,1,233,14,14,3,3,1,1,1,1,1,1,1,1,1,233
701,1,253,14,14,1,235,14,14,3,3,1,1,1,1,1,1,1,1,1,235
702,1,256,14,14,1,225,14,14,3,3,1,1,1,1,1,1,1,1,1,225
703,1,256,14,14,1,239,14,14,3,3,1,1,1,1,1,1,1,1,1,239
704,1,492,14,14,1,237,7,7,3,3,1,1,1,1,2,2,1,1,1,237
705,1,512,7,7,1,500,7,7,3,3,1,1,1,1,1,1,1,1,1,500
706,1,512,7,7,1,490,7,7,3,3,1,1,1,1,1,1,1,1,1,490
707,1,45,56,56,1,25,56,56,3,3,1,1,1,1,1,1,1,1,1,25
708,1,53,56,56,1,20,56,56,3,3,1,1,1,1,1,1,1,1,1,20
709,1,60,56,56,1,27,56,56,3,3,1,1,1,1,1,1,1,1,1,27
710,1,81,56,56,1,24,28,28,3,3,1,1,1,1,2,2,1,1,1,24
711,1,93,28,28,1,49,28,28,3,3,1,1,1,1,1,1,1,1,1,49
712,1,102,28,28,1,54,28,28,3,3,1,1,1,1,1,1,1,1,1,54
713,1,122,28,28,1,78,28,28,3,3,1,1,1,1,1,1,1,1,1,78
714,1,101,28,28,1,25,14,14,3,3,1,1,1,1,2,2,1,1,1,25
715,1,239,14,14,1,160,14,14,3,3,1,1,1,1,1,1,1,1,1,160
716,1,234,14,14,1,156,14,14,3,3,1,1,1,1,1,1,1,1,1,156
717,1,250,14,14,1,176,14,14,3,3,1,1,1,1,1,1,1,1,1,176
718,1,253,14,14,1,191,14,14,3,3,1,1,1,1,1,1,1,1,1,191
719,1,251,14,14,1,175,14,14,3,3,1,1,1,1,1,1,1,1,1,175
720,1,230,14,14,1,128,14,14,3,3,1,1,1,1,1,1,1,1,1,128
721,1,244,14,14,1,154,14,14,3,3,1,1,1,1,1,1,1,1,1,154
722,1,244,14,14,1,159,14,14,3,3,1,1,1,1,1,1,1,1,1,159
723,1,238,14,14,1,97,14,14,3,3,1,1,1,1,1,1,1,1,1,97
724,1,244,14,14,1,149,14,14,3,3,1,1,1,1,1,1,1,1,1,149
725,1,253,14,14,1,181,14,14,3,3,1,1,1,1,1,1,1,1,1,181
726,1,245,14,14,1,119,14,14,3,3,1,1,1,1,1,1,1,1,1,119
727,1,255,14,14,1,216,14,14,3,3,1,1,1,1,1,1,1,1,1,216
728,1,256,14,14,1,201,14,14,3,3,1,1,1,1,1,1,1,1,1,201
729,1,253,14,14,1,149,14,14,3,3,1,1,1,1,1,1,1,1,1,149
730,1,254,14,14,1,141,14,14,3,3,1,1,1,1,1,1,1,1,1,141
731,1,256,14,14,1,190,14,14,3,3,1,1,1,1,1,1,1,1,1,190
732,1,256,14,14,1,217,14,14,3,3,1,1,1,1,1,1,1,1,1,217
733,1,255,14,14,1,156,14,14,3,3,1,1,1,1,1,1,1,1,1,156
734,1,256,14,14,1,155,14,14,3,3,1,1,1,1,1,1,1,1,1,155
735,1,256,14,14,1,232,14,14,3,3,1,1,1,1,1,1,1,1,1,232
736,1,256,14,14,1,214,14,14,3,3,1,1,1,1,1,1,1,1,1,214
737,1,499,14,14,1,289,7,7,3,3,1,1,1,1,2,2,1,1,1,289
738,1,512,7,7,1,502,7,7,3,3,1,1,1,1,1,1,1,1,1,502
739,1,3,320,320,1,32,160,160,3,3,1,1,1,1,2,2,1,1,1,32
740,1,32,160,160,1,32,160,160,3,3,1,1,1,1,1,1,1,1,1,32
741,1,32,160,160,1,64,160,160,3,3,1,1,1,1,1,1,1,1,1,64
742,1,64,80,80,1,64,80,80,3,3,1,1,1,1,1,1,1,1,1,64
743,1,128,80,80,1,128,40,40,3,3,1,1,1,1,2,2,1,1,1,128
744,1,128,40,40,1,128,40,40,3,3,1,1,1,1,1,1,1,1,1,128
745,1,256,40,40,1,256,20,20,3,3,1,1,1,1,2,2,1,1,1,256
746,1,256,20,20,1,256,20,20,3,3,1,1,1,1,1,1,1,1,1,256
747,1,512,20,20,1,512,10,10,3,3,1,1,1,1,2,2,1,1,1,512
748,1,512,10,10,1,512,10,10,3,3,1,1,1,1,1,1,1,1,1,512
749,1,3,224,224,1,24,112,112,3,3,1,1,1,1,2,2,1,1,1,24
750,1,24,112,112,1,32,112,112,3,3,1,1,1,1,1,1,1,1,1,32
751,1,3,256,256,1,80,64,64,4,4,0,0,0,0,4,4,1,1,1,80
753,1,80,64,64,1,160,32,32,2,2,0,0,0,0,2,2,1,1,1,160
756,1,160,32,32,1,288,16,16,2,2,0,0,0,0,2,2,1,1,1,288
759,1,288,16,16,1,584,8,8,2,2,0,0,0,0,2,2,1,1,1,584
762,1,3,256,256,1,48,64,64,4,4,0,0,0,0,4,4,1,1,1,48
764,1,48,64,64,1,96,32,32,2,2,0,0,0,0,2,2,1,1,1,96
767,1,96,32,32,1,160,16,16,2,2,0,0,0,0,2,2,1,1,1,160
770,1,160,16,16,1,304,8,8,2,2,0,0,0,0,2,2,1,1,1,304
773,1,3,256,256,1,48,64,64,9,9,4,4,4,4,4,4,1,1,1,48
784,1,3,256,256,1,32,64,64,4,4,0,0,0,0,4,4,1,1,1,32
786,1,32,64,64,1,64,32,32,2,2,0,0,0,0,2,2,1,1,1,64
789,1,64,32,32,1,100,16,16,2,2,0,0,0,0,2,2,1,1,1,100
792,1,100,16,16,1,192,8,8,2,2,0,0,0,0,2,2,1,1,1,192
795,1,3,256,256,1,24,64,64,4,4,0,0,0,0,4,4,1,1,1,24
797,1,24,64,64,1,48,32,32,2,2,0,0,0,0,2,2,1,1,1,48
800,1,48,32,32,1,88,16,16,2,2,0,0,0,0,2,2,1,1,1,88
803,1,88,16,16,1,168,8,8,2,2,0,0,0,0,2,2,1,1,1,168
806,1,48,56,56,1,96,28,28,3,3,1,1,1,1,2,2,1,1,1,96
807,1,96,28,28,1,224,14,14,3,3,1,1,1,1,2,2,1,1,1,224
808,1,224,14,14,1,448,7,7,3,3,1,1,1,1,2,2,1,1,1,448
809,1,3,224,224,1,48,112,112,3,3,1,1,1,1,2,2,1,1,1,48
810,1,48,112,112,1,96,56,56,3,3,1,1,1,1,2,2,1,1,1,96
811,1,384,14,14,1,768,7,7,3,3,1,1,1,1,2,2,1,1,1,768
812,1,3,224,224,1,20,112,112,3,3,1,1,1,1,2,2,1,1,1,20
813,1,20,112,112,1,40,56,56,3,3,1,1,1,1,2,2,1,1,1,40
815,1,40,56,56,1,80,28,28,3,3,1,1,1,1,2,2,1,1,1,80
816,1,80,28,28,1,192,14,14,3,3,1,1,1,1,2,2,1,1,1,192
819,1,192,14,14,1,384,7,7,3,3,1,1,1,1,2,2,1,1,1,384
822,1,3,224,224,1,16,112,112,3,3,1,1,1,1,2,2,1,1,1,16
823,1,16,112,112,1,32,56,56,3,3,1,1,1,1,2,2,1,1,1,32
824,1,32,56,56,1,48,28,28,3,3,1,1,1,1,2,2,1,1,1,48
825,1,48,28,28,1,96,14,14,3,3,1,1,1,1,2,2,1,1,1,96
828,1,96,14,14,1,176,7,7,3,3,1,1,1,1,2,2,1,1,1,176
831,1,48,28,28,1,120,14,14,3,3,1,1,1,1,2,2,1,1,1,120
835,1,120,14,14,1,224,7,7,3,3,1,1,1,1,2,2,1,1,1,224
838,1,32,56,56,1,64,28,28,3,3,1,1,1,1,2,2,1,1,1,64
839,1,64,28,28,1,144,14,14,3,3,1,1,1,1,2,2,1,1,1,144
842,1,144,14,14,1,288,7,7,3,3,1,1,1,1,2,2,1,1,1,288
880,1,3,240,240,1,32,120,120,3,3,1,1,1,1,2,2,1,1,1,32
895,1,3,241,241,1,32,120,120,3,3,0,0,0,0,2,2,1,1,1,32
930,1,3,261,261,1,32,130,130,3,3,0,0,0,0,2,2,1,1,1,32
954,1,3,288,288,1,40,144,144,3,3,1,1,1,1,2,2,1,1,1,40
969,1,3,288,288,1,48,144,144,3,3,1,1,1,1,2,2,1,1,1,48
991,1,3,301,301,1,40,150,150,3,3,0,0,0,0,2,2,1,1,1,40
1018,1,3,320,320,1,48,160,160,3,3,1,1,1,1,2,2,1,1,1,48
1033,1,3,448,448,1,48,224,224,3,3,1,1,1,1,2,2,1,1,1,48
1046,1,3,528,528,1,56,264,264,3,3,1,1,1,1,2,2,1,1,1,56
1061,1,3,600,600,1,64,300,300,3,3,1,1,1,1,2,2,1,1,1,64
1076,1,3,672,672,1,72,336,336,3,3,1,1,1,1,2,2,1,1,1,72
1094,1,3,300,300,1,40,150,150,3,3,1,1,1,1,2,2,1,1,1,40
1095,1,40,150,150,1,128,150,150,3,3,1,1,1,1,1,1,1,1,1,128
1096,1,32,150,150,1,128,150,150,3,3,1,1,1,1,1,1,1,1,1,128
1097,1,32,150,150,1,256,75,75,3,3,1,1,1,1,2,2,1,1,1,256
1098,1,40,75,75,1,320,75,75,3,3,1,1,1,1,1,1,1,1,1,320
1099,1,40,75,75,1,320,38,38,3,3,1,1,1,1,2,2,1,1,1,320
1100,1,56,38,38,1,448,38,38,3,3,1,1,1,1,1,1,1,1,1,448
1106,1,32,120,120,1,96,120,120,3,3,1,1,1,1,1,1,1,1,1,96
1107,1,24,120,120,1,96,120,120,3,3,1,1,1,1,1,1,1,1,1,96
1108,1,24,120,120,1,192,60,60,3,3,1,1,1,1,2,2,1,1,1,192
1109,1,32,60,60,1,256,60,60,3,3,1,1,1,1,1,1,1,1,1,256
1110,1,32,60,60,1,256,30,30,3,3,1,1,1,1,2,2,1,1,1,256
1111,1,48,30,30,1,384,30,30,3,3,1,1,1,1,1,1,1,1,1,384
1117,1,32,112,112,1,96,112,112,3,3,1,1,1,1,1,1,1,1,1,96
1118,1,24,112,112,1,192,56,56,3,3,1,1,1,1,2,2,1,1,1,192
1119,1,32,56,56,1,256,56,56,3,3,1,1,1,1,1,1,1,1,1,256
1120,1,32,56,56,1,256,28,28,3,3,1,1,1,1,2,2,1,1,1,256
1121,1,48,28,28,1,384,28,28,3,3,1,1,1,1,1,1,1,1,1,384
1127,1,3,448,448,1,64,224,224,3,3,1,1,1,1,2,2,1,1,1,64
1128,1,64,224,224,1,256,112,112,2,2,0,0,0,0,2,2,1,1,1,256
1131,1,48,112,112,1,192,112,112,3,3,1,1,1,1,1,1,1,1,1,192
1132,1,48,112,112,1,192,56,56,5,5,2,2,2,2,2,2,1,1,1,192
1133,1,80,56,56,1,320,56,56,5,5,2,2,2,2,1,1,1,1,1,320
1142,1,3,800,800,1,136,400,400,3,3,1,1,1,1,2,2,1,1,1,136
1157,1,3,260,260,1,32,130,130,3,3,1,1,1,1,2,2,1,1,1,32
1168,1,3,300,300,1,32,150,150,3,3,1,1,1,1,2,2,1,1,1,32
1180,1,3,380,380,1,32,190,190,3,3,1,1,1,1,2,2,1,1,1,32
1193,1,40,144,144,1,160,72,72,2,2,0,0,0,0,2,2,1,1,1,160
1196,1,96,72,72,1,144,72,72,3,3,1,1,1,1,1,1,1,1,1,144
1197,1,32,72,72,1,192,72,72,3,3,1,1,1,1,1,1,1,1,1,192
1198,1,32,72,72,1,192,36,36,5,5,2,2,2,2,2,2,1,1,1,192
1199,1,48,36,36,1,288,36,36,5,5,2,2,2,2,1,1,1,1,1,288
1200,1,48,224,224,1,192,112,112,2,2,0,0,0,0,2,2,1,1,1,192
1202,1,96,112,112,1,144,112,112,3,3,1,1,1,1,1,1,1,1,1,144
1203,1,40,112,112,1,240,112,112,3,3,1,1,1,1,1,1,1,1,1,240
1204,1,40,112,112,1,240,56,56,5,5,2,2,2,2,2,2,1,1,1,240
1205,1,64,56,56,1,384,56,56,5,5,2,2,2,2,1,1,1,1,1,384
1206,1,3,384,384,1,32,192,192,3,3,1,1,1,1,2,2,1,1,1,32
1207,1,32,192,192,1,32,192,192,3,3,1,1,1,1,1,1,1,1,1,32
1208,1,32,192,192,1,128,96,96,3,3,1,1,1,1,2,2,1,1,1,128
1209,1,64,96,96,1,256,96,96,3,3,1,1,1,1,1,1,1,1,1,256
1210,1,64,96,96,1,256,48,48,3,3,1,1,1,1,2,2,1,1,1,256
1211,1,96,48,48,1,384,48,48,3,3,1,1,1,1,1,1,1,1,1,384
1219,1,3,320,320,1,24,160,160,3,3,1,1,1,1,2,2,1,1,1,24
1220,1,24,160,160,1,24,160,160,3,3,1,1,1,1,1,1,1,1,1,24
1221,1,24,160,160,1,96,80,80,3,3,1,1,1,1,2,2,1,1,1,96
1222,1,48,80,80,1,192,80,80,3,3,1,1,1,1,1,1,1,1,1,192
1223,1,48,80,80,1,192,40,40,3,3,1,1,1,1,2,2,1,1,1,192
1224,1,80,40,40,1,320,40,40,3,3,1,1,1,1,1,1,1,1,1,320
1232,1,32,160,160,1,128,80,80,3,3,1,1,1,1,2,2,1,1,1,128
1233,1,56,80,80,1,224,80,80,3,3,1,1,1,1,1,1,1,1,1,224
1234,1,56,80,80,1,224,40,40,3,3,1,1,1,1,2,2,1,1,1,224
1240,1,3,288,288,1,24,144,144,3,3,1,1,1,1,2,2,1,1,1,24
1241,1,24,144,144,1,24,144,144,3,3,1,1,1,1,1,1,1,1,1,24
1242,1,24,144,144,1,96,72,72,3,3,1,1,1,1,2,2,1,1,1,96
1243,1,48,72,72,1,192,72,72,3,3,1,1,1,1,1,1,1,1,1,192
1244,1,48,72,72,1,192,36,36,3,3,1,1,1,1,2,2,1,1,1,192
1245,1,64,36,36,1,256,36,36,3,3,1,1,1,1,1,1,1,1,1,256
1252,1,24,112,112,1,24,112,112,3,3,1,1,1,1,1,1,1,1,1,24
1253,1,24,112,112,1,96,56,56,3,3,1,1,1,1,2,2,1,1,1,96
1254,1,40,56,56,1,160,56,56,3,3,1,1,1,1,1,1,1,1,1,160
1255,1,40,56,56,1,160,28,28,3,3,1,1,1,1,2,2,1,1,1,160
1256,1,48,28,28,1,192,28,28,3,3,1,1,1,1,1,1,1,1,1,192
1267,1,3,224,224,1,8,112,112,3,3,1,1,1,1,2,2,1,1,1,8
1277,1,3,224,224,1,16,112,112,3,3,1,1,1,1,2,2,1,1,1,16
1294,1,32,112,112,1,512,56,56,3,3,1,1,1,1,2,2,1,1,1,512
1295,1,64,56,56,1,256,56,56,3,3,1,1,1,1,1,1,1,1,1,256
1296,1,64,56,56,1,1024,28,28,3,3,1,1,1,1,2,2,1,1,1,1024
1297,1,128,28,28,1,512,28,28,3,3,1,1,1,1,1,1,1,1,1,512
1300,1,64,112,112,1,1024,56,56,3,3,1,1,1,1,2,2,1,1,1,1024
1301,1,128,56,56,1,512,56,56,3,3,1,1,1,1,1,1,1,1,1,512
1302,1,128,56,56,1,2048,28,28,3,3,1,1,1,1,2,2,1,1,1,2048
1303,1,256,28,28,1,1024,28,28,3,3,1,1,1,1,1,1,1,1,1,1024
1309,1,8,112,112,1,16,56,56,3,3,1,1,1,1,2,2,1,1,1,16
1310,1,16,56,56,1,32,28,28,3,3,1,1,1,1,2,2,1,1,1,32
1311,1,32,28,28,1,64,14,14,3,3,1,1,1,1,2,2,1,1,1,64
1319,1,16,112,112,1,32,56,56,3,3,1,1,1,1,2,2,1,1,1,32
1320,1,32,56,56,1,64,28,28,3,3,1,1,1,1,2,2,1,1,1,64
1321,1,64,28,28,1,128,14,14,3,3,1,1,1,1,2,2,1,1,1,128
1339,1,24,112,112,1,48,56,56,3,3,1,1,1,1,2,2,1,1,1,48
1340,1,48,56,56,1,96,28,28,3,3,1,1,1,1,2,2,1,1,1,96
1341,1,96,28,28,1,192,14,14,3,3,1,1,1,1,2,2,1,1,1,192
1348,1,128,56,56,1,64,56,56,3,3,1,1,1,1,1,1,1,1,1,64
1349,1,112,28,28,1,80,28,28,3,3,1,1,1,1,1,1,1,1,1,80
1350,1,80,28,28,1,80,28,28,3,3,1,1,1,1,1,1,1,1,1,80
1351,1,256,14,14,1,96,14,14,3,3,1,1,1,1,1,1,1,1,1,96
1352,1,96,14,14,1,96,14,14,3,3,1,1,1,1,1,1,1,1,1,96
1353,1,384,7,7,1,112,7,7,3,3,1,1,1,1,1,1,1,1,1,112
1354,1,112,7,7,1,112,7,7,3,3,1,1,1,1,1,1,1,1,1,112
1358,1,3,256,256,1,64,128,128,3,3,1,1,1,1,2,2,1,1,1,64
1359,1,64,128,128,1,64,128,128,3,3,1,1,1,1,1,1,1,1,1,64
1360,1,128,64,64,1,128,64,64,3,3,1,1,1,1,1,1,1,1,1,128
1361,1,256,32,32,1,160,32,32,3,3,1,1,1,1,1,1,1,1,1,160
1362,1,512,16,16,1,192,16,16,3,3,1,1,1,1,1,1,1,1,1,192
1363,1,768,16,16,1,192,16,16,3,3,1,1,1,1,1,1,1,1,1,192
1364,1,768,8,8,1,224,8,8,3,3,1,1,1,1,1,1,1,1,1,224
1365,1,224,8,8,1,224,8,8,3,3,1,1,1,1,1,1,1,1,1,224
1366,1,1024,8,8,1,224,8,8,3,3,1,1,1,1,1,1,1,1,1,224
1367,1,512,28,28,1,160,28,28,3,3,1,1,1,1,1,1,1,1,1,160
1368,1,3,224,224,1,768,16,16,14,14,0,0,0,0,14,14,1,1,1,768
1369,1,3,448,448,1,768,32,32,14,14,0,0,0,0,14,14,1,1,1,768
1370,1,3,224,224,1,1792,16,16,14,14,0,0,0,0,14,14,1,1,1,1792
1371,1,3,224,224,1,384,16,16,14,14,0,0,0,0,14,14,1,1,1,384
1372,1,3,336,336,1,384,24,24,14,14,0,0,0,0,14,14,1,1,1,384
1373,1,3,224,224,1,192,16,16,14,14,0,0,0,0,14,14,1,1,1,192
1374,1,3,336,336,1,192,24,24,14,14,0,0,0,0,14,14,1,1,1,192
1375,1,3,224,224,1,1408,16,16,14,14,0,0,0,0,14,14,1,1,1,1408
1376,1,3,336,336,1,1408,24,24,14,14,0,0,0,0,14,14,1,1,1,1408
1377,1,3,560,560,1,1408,40,40,14,14,0,0,0,0,14,14,1,1,1,1408
1378,1,3,196,196,1,1024,14,14,14,14,0,0,0,0,14,14,1,1,1,1024
1379,1,3,256,256,1,76,128,128,3,3,1,1,1,1,2,2,1,1,1,76
1411,1,3,256,256,1,80,128,128,3,3,1,1,1,1,2,2,1,1,1,80
1428,1,3,256,256,1,48,128,128,3,3,1,1,1,1,2,2,1,1,1,48
1479,1,3,240,240,1,768,15,15,16,16,0,0,0,0,16,16,1,1,1,768
1480,1,3,240,240,1,1024,15,15,16,16,0,0,0,0,16,16,1,1,1,1024
1481,1,3,240,240,1,384,15,15,16,16,0,0,0,0,16,16,1,1,1,384
1487,1,3,224,224,1,352,56,56,7,7,2,2,2,2,4,4,1,1,1,352
1491,1,352,56,56,1,704,28,28,3,3,1,1,1,1,2,2,1,1,1,704
1495,1,704,28,28,1,1408,14,14,3,3,1,1,1,1,2,2,1,1,1,1408
1499,1,1408,14,14,1,2816,7,7,3,3,1,1,1,1,2,2,1,1,1,2816
1507,1,3,384,384,1,192,96,96,7,7,2,2,2,2,4,4,1,1,1,192
1511,1,192,96,96,1,384,48,48,3,3,1,1,1,1,2,2,1,1,1,384
1515,1,384,48,48,1,768,24,24,3,3,1,1,1,1,2,2,1,1,1,768
1519,1,768,24,24,1,1536,12,12,3,3,1,1,1,1,2,2,1,1,1,1536
1534,1,3,384,384,1,256,96,96,7,7,2,2,2,2,4,4,1,1,1,256
1544,1,1024,24,24,1,2048,12,12,3,3,1,1,1,1,2,2,1,1,1,2048
1552,1,3,224,224,1,128,112,112,3,3,1,1,1,1,2,2,1,1,1,128
1553,1,128,112,112,1,128,56,56,3,3,1,1,1,1,2,2,1,1,1,128
1554,1,128,56,56,1,256,28,28,3,3,1,1,1,1,2,2,1,1,1,256
1556,1,256,28,28,1,512,14,14,3,3,1,1,1,1,2,2,1,1,1,512
1557,1,512,14,14,1,1024,7,7,3,3,1,1,1,1,2,2,1,1,1,1024
1558,1,3,224,224,1,96,112,112,3,3,1,1,1,1,2,2,1,1,1,96
1559,1,96,112,112,1,96,56,56,3,3,1,1,1,1,2,2,1,1,1,96
1561,1,96,56,56,1,192,28,28,3,3,1,1,1,1,2,2,1,1,1,192
1562,1,192,28,28,1,384,14,14,3,3,1,1,1,1,2,2,1,1,1,384
1563,1,384,14,14,1,768,7,7,3,3,1,1,1,1,2,2,1,1,1,768
1564,1,3,224,224,1,64,112,112,3,3,1,1,1,1,2,2,1,1,1,64
1567,1,32,128,128,1,128,64,64,3,3,1,1,1,1,2,2,1,1,1,128
1568,1,128,64,64,1,192,32,32,3,3,1,1,1,1,2,2,1,1,1,192
1569,1,192,32,32,1,192,32,32,3,3,1,1,1,1,1,1,1,1,1,192
1570,1,160,32,32,1,160,16,16,3,3,1,1,1,1,2,2,1,1,1,160
1571,1,160,16,16,1,160,16,16,3,3,1,1,1,1,1,1,1,1,1,160
1573,1,32,112,112,1,128,56,56,3,3,1,1,1,1,2,2,1,1,1,128
1574,1,128,56,56,1,192,28,28,3,3,1,1,1,1,2,2,1,1,1,192
1575,1,192,28,28,1,192,28,28,3,3,1,1,1,1,1,1,1,1,1,192
1576,1,160,28,28,1,160,14,14,3,3,1,1,1,1,2,2,1,1,1,160
1577,1,160,14,14,1,160,14,14,3,3,1,1,1,1,1,1,1,1,1,160
1580,1,3,224,224,1,13,112,112,3,3,1,1,1,1,2,2,1,1,1,13
1581,1,13,112,112,1,48,56,56,3,3,1,1,1,1,2,2,1,1,1,48
1582,1,48,56,56,1,48,56,56,3,3,1,1,1,1,1,1,1,1,1,48
1583,1,48,56,56,1,48,28,28,3,3,1,1,1,1,2,2,1,1,1,48
1584,1,48,28,28,1,48,28,28,3,3,1,1,1,1,1,1,1,1,1,48
1585,1,96,28,28,1,96,14,14,3,3,1,1,1,1,2,2,1,1,1,96
1628,1,3,224,224,1,20,112,112,3,3,1,1,1,1,2,2,1,1,1,20
1713,1,3,224,224,1,128,14,14,16,16,0,0,0,0,16,16,1,1,1,128
1729,1,96,112,112,1,96,112,112,3,3,1,1,1,1,1,1,1,1,1,96
1730,1,96,112,112,1,160,112,112,3,3,1,1,1,1,1,1,1,1,1,160
1731,1,160,56,56,1,192,56,56,3,3,1,1,1,1,1,1,1,1,1,192
1732,1,192,56,56,1,192,56,56,3,3,1,1,1,1,1,1,1,1,1,192
1733,1,320,28,28,1,224,28,28,3,3,1,1,1,1,1,1,1,1,1,224
1734,1,224,28,28,1,224,28,28,3,3,1,1,1,1,1,1,1,1,1,224
1735,1,640,28,28,1,224,28,28,3,3,1,1,1,1,1,1,1,1,1,224
1737,1,640,14,14,1,256,14,14,3,3,1,1,1,1,1,1,1,1,1,256
1738,1,960,14,14,1,256,14,14,3,3,1,1,1,1,1,1,1,1,1,256
1740,1,960,7,7,1,288,7,7,3,3,1,1,1,1,1,1,1,1,1,288
1741,1,288,7,7,1,288,7,7,3,3,1,1,1,1,1,1,1,1,1,288
1742,1,1280,7,7,1,288,7,7,3,3,1,1,1,1,1,1,1,1,1,288
1744,1,96,56,56,1,96,56,56,3,3,1,1,1,1,1,1,1,1,1,96
1746,1,224,28,28,1,128,28,28,3,3,1,1,1,1,1,1,1,1,1,128
1748,1,448,14,14,1,160,14,14,3,3,1,1,1,1,1,1,1,1,1,160
1749,1,512,14,14,1,160,14,14,3,3,1,1,1,1,1,1,1,1,1,160
1750,1,512,7,7,1,192,7,7,3,3,1,1,1,1,1,1,1,1,1,192
1751,1,192,7,7,1,192,7,7,3,3,1,1,1,1,1,1,1,1,1,192
1752,1,16,113,113,1,8,112,112,2,2,0,0,0,0,1,1,1,1,1,8
1753,1,8,113,113,1,16,112,112,2,2,0,0,0,0,1,1,1,1,1,16
1754,1,32,112,112,1,16,56,56,3,3,1,1,1,1,2,2,1,1,1,16
1755,1,16,56,56,1,16,56,56,3,3,1,1,1,1,1,1,1,1,1,16
1756,1,64,28,28,1,32,28,28,3,3,1,1,1,1,1,1,1,1,1,32
1760,1,24,113,113,1,12,112,112,2,2,0,0,0,0,1,1,1,1,1,12
1761,1,12,113,113,1,24,112,112,2,2,0,0,0,0,1,1,1,1,1,24
1762,1,48,112,112,1,24,56,56,3,3,1,1,1,1,2,2,1,1,1,24
1763,1,64,28,28,1,48,28,28,3,3,1,1,1,1,1,1,1,1,1,48
1767,1,96,28,28,1,64,28,28,3,3,1,1,1,1,1,1,1,1,1,64
1768,1,64,28,28,1,64,28,28,3,3,1,1,1,1,1,1,1,1,1,64
1771,1,128,28,28,1,64,28,28,3,3,1,1,1,1,1,1,1,1,1,64
1773,1,32,113,113,1,16,112,112,2,2,0,0,0,0,1,1,1,1,1,16
1774,1,16,113,113,1,32,112,112,2,2,0,0,0,0,1,1,1,1,1,32
1775,1,64,112,112,1,32,56,56,3,3,1,1,1,1,2,2,1,1,1,32
1776,1,128,28,28,1,96,28,28,3,3,1,1,1,1,1,1,1,1,1,96
